"Label","Image_Metadata_Well","ImageNumber","ObjectNumber","Children_SpklPerObject_Count","Intensity_IntegratedIntensityEdge_CorrDNA","Intensity_IntegratedIntensityEdge_CorrGFP","Intensity_IntegratedIntensityEdge_SpecklesGFP","Intensity_IntegratedIntensity_CorrDNA","Intensity_IntegratedIntensity_CorrGFP","Intensity_IntegratedIntensity_SpecklesGFP","Intensity_LowerQuartileIntensity_CorrDNA","Intensity_LowerQuartileIntensity_CorrGFP","Intensity_LowerQuartileIntensity_SpecklesGFP","Intensity_MADIntensity_CorrDNA","Intensity_MADIntensity_CorrGFP","Intensity_MADIntensity_SpecklesGFP","Intensity_MassDisplacement_CorrDNA","Intensity_MassDisplacement_CorrGFP","Intensity_MassDisplacement_SpecklesGFP","Intensity_MaxIntensityEdge_CorrDNA","Intensity_MaxIntensityEdge_CorrGFP","Intensity_MaxIntensityEdge_SpecklesGFP","Intensity_MaxIntensity_CorrDNA","Intensity_MaxIntensity_CorrGFP","Intensity_MaxIntensity_SpecklesGFP","Intensity_MeanIntensityEdge_CorrDNA","Intensity_MeanIntensityEdge_CorrGFP","Intensity_MeanIntensityEdge_SpecklesGFP","Intensity_MeanIntensity_CorrDNA","Intensity_MeanIntensity_CorrGFP","Intensity_MeanIntensity_SpecklesGFP","Intensity_MedianIntensity_CorrDNA","Intensity_MedianIntensity_CorrGFP","Intensity_MedianIntensity_SpecklesGFP","Intensity_MinIntensityEdge_CorrDNA","Intensity_MinIntensityEdge_CorrGFP","Intensity_MinIntensityEdge_SpecklesGFP","Intensity_MinIntensity_CorrDNA","Intensity_MinIntensity_CorrGFP","Intensity_MinIntensity_SpecklesGFP","Intensity_StdIntensityEdge_CorrDNA","Intensity_StdIntensityEdge_CorrGFP","Intensity_StdIntensityEdge_SpecklesGFP","Intensity_StdIntensity_CorrDNA","Intensity_StdIntensity_CorrGFP","Intensity_StdIntensity_SpecklesGFP","Intensity_UpperQuartileIntensity_CorrDNA","Intensity_UpperQuartileIntensity_CorrGFP","Intensity_UpperQuartileIntensity_SpecklesGFP","Location_CenterMassIntensity_X_CorrDNA","Location_CenterMassIntensity_X_CorrGFP","Location_CenterMassIntensity_X_SpecklesGFP","Location_CenterMassIntensity_Y_CorrDNA","Location_CenterMassIntensity_Y_CorrGFP","Location_CenterMassIntensity_Y_SpecklesGFP","Location_CenterMassIntensity_Z_CorrDNA","Location_CenterMassIntensity_Z_CorrGFP","Location_CenterMassIntensity_Z_SpecklesGFP","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_CorrDNA","Location_MaxIntensity_X_CorrGFP","Location_MaxIntensity_X_SpecklesGFP","Location_MaxIntensity_Y_CorrDNA","Location_MaxIntensity_Y_CorrGFP","Location_MaxIntensity_Y_SpecklesGFP","Location_MaxIntensity_Z_CorrDNA","Location_MaxIntensity_Z_CorrGFP","Location_MaxIntensity_Z_SpecklesGFP","Number_Object_Number","Parent_Nuclei"
"Negative","O04",2,42,0,8.13308968115598,9.26499019376934,1.77684030868113,461.163550326601,219.37632926181,42.6232796479017,0.053802590817213,0.05269069224596,0.005037005990744,0.012578323483467,0.007035952061415,0.005741819739342,4.133694397552,1.22431995428507,0.353870201384174,0.083185933530331,0.091916799545288,0.031102750450373,0.591431796550751,0.119069956243038,0.055475480854511,0.053157448896444,0.060555491462545,0.011613335350857,0.12600097003459,0.059938887776451,0.011645704821831,0.062802687287331,0.059806972742081,0.010484609752894,0.014055103994906,0.023500172421336,0,0.010353405959904,0.02291058562696,0,0.011272743979451,0.012829144334952,0.007943902012408,0.1349005768027,0.01078789607145,0.008198168507708,0.094837203621864,0.066762238740921,0.017359595745802,17.7604135955245,22.5762991737751,21.6585767123209,319.193401953531,318.4532887289,319.192189696674,0,0,0,21.8852459016393,319.46393442623,0,11,11,11,319,296,296,0,0,0,42,42
"Negative","O04",2,43,0,14.3987543340772,16.2680093925446,2.27464661002159,577.020853854716,266.250925784931,43.0224771983922,0.057784520089626,0.05525444354862,0.0042710211128,0.015377707779408,0.007212843745947,0.005375057458878,3.2948932758632,0.745903845310962,1.7184757944225,0.091160453855991,0.109753370285034,0.030833076685667,0.510063529014587,0.117981612682343,0.057246748358011,0.058770425853377,0.066400038336917,0.009284271877639,0.13573767439537,0.06263253958714,0.010120554504444,0.069386072456837,0.062399864196777,0.009415188804269,0.019994122907519,0.028164444491267,0,0.019994122907519,0.028164444491267,0,0.010853046462082,0.012177267401124,0.00714663239174,0.128584909860088,0.010574066481479,0.007486531461188,0.14236818999052,0.069667469710112,0.015259048901498,87.2859239064974,83.7339389231041,82.8595110847452,336.40576768547,337.956087997153,337.492765210905,0,0,0,84.4643613267467,338.107268877911,0,83,90,90,337,350,350,0,0,0,43,43
"Negative","O04",2,44,1,12.8614442534745,13.9134943448007,1.68371427804232,637.58989457367,297.12091300264,32.9060331210494,0.055127896368504,0.05899228528142,0.003197256475687,0.013656713068485,0.009139437228441,0.004596162587404,4.72172882749001,1.31762324565495,0.79999170880819,0.109255254268646,0.10492043197155,0.029167670756579,0.875924468040466,0.128949850797653,0.032608047127724,0.058196580332464,0.062956987985524,0.007618616642725,0.149388447650813,0.069615958997807,0.007709942155822,0.065652348101139,0.066624075174332,0.006699398159981,0.02368183247745,0.038827911019325,0,0.006784809287637,0.035785149782896,0,0.012685854995989,0.012864108244021,0.005937702946037,0.21912576216156,0.014216202177419,0.005819279741707,0.089595675468445,0.078555770218372,0.011425696313381,338.518999451185,337.508112531887,335.830595004092,352.527709629563,349.174868066293,348.042667624167,0,0,0,336.613402061856,348.207591377694,0,346,335,335,352,367,367,0,0,0,44,44
"Negative","O04",2,45,1,12.3094130847603,14.2949468325824,1.92321893200278,595.91249023471,362.776899086311,46.4319954290986,0.052256195805967,0.060899975709617,0.003743575885892,0.010287867859006,0.007312150672078,0.004674233496189,2.52204947991359,1.01475140810914,0.418482997346042,0.085477322340012,0.096932515501976,0.028967514634132,0.639520525932312,0.132146686315537,0.063426159322262,0.053057815020519,0.061616150140441,0.008289736775874,0.1125424910736,0.068513106531881,0.008769026521076,0.059848042204976,0.06806829944253,0.008511805906892,0.023445768281818,0.029216038063169,0,0.013247154653072,0.029216038063169,0,0.010488843064552,0.010157134123889,0.00615810872331,0.13552679840549,0.010739572595342,0.006372699484584,0.075845666229725,0.075523745268583,0.013019440695644,202.086990043232,201.912345838062,202.255664060193,361.967393751663,363.748837177165,364.390640510365,0,0,0,202.673087818697,364.420396600567,0,199,203,203,360,368,368,0,0,0,45,45
"Negative","O04",2,46,8,10.2412140183151,12.7145626954734,1.53853269293904,313.953568415716,237.507977113128,26.311450574547,0.05266547575593,0.069011041894555,0.00235353037715,0.010742114856839,0.013732142746449,0.005864504724741,3.45194378838469,1.28209072847803,0.778433803663026,0.083315841853619,0.1005839407444,0.026869051158428,0.612489759922028,0.146682918071747,0.039909861981869,0.054765850365321,0.067992313879537,0.008227447555824,0.110275225997793,0.08342394700145,0.009241816148418,0.060730369761586,0.081791006028652,0.008310463279486,0.023755475878716,0.038728907704353,0,0.016579682007432,0.036769151687622,0,0.009710194914277,0.013445643296022,0.006509370792661,0.131371247192363,0.020078458281681,0.007586927600032,0.077743431553245,0.096833504736424,0.014101020991802,129.858224217823,132.486502030974,132.319443738979,376.58534205739,376.219736025984,375.496095454831,0,0,0,132.933965577801,375.018264840183,0,130,141,113,375,374,372,0,0,0,46,46
"Negative","O04",2,47,10,11.3050521593541,13.7898160144687,1.25849516689777,375.261161611183,245.408877931535,24.3151607811451,0.050875382497907,0.056092547252774,0.001671351492405,0.013012766838074,0.016052544116974,0.004925340414047,5.46399026610801,1.87098249196779,1.12295489533243,0.129707381129265,0.313224077224731,0.026269145309925,0.626789808273315,0.313224077224731,0.032808348536491,0.0585753997894,0.071449823909164,0.006520700346621,0.113098602052798,0.073962892685815,0.007328258222165,0.06086228787899,0.070647865533829,0.006594501435757,0.027036212384701,0.036628268659115,0,0.003438868327066,0.033196724951267,0,0.01480957166282,0.040086432355329,0.005834690820217,0.137107643129271,0.022644730105046,0.006218944667445,0.080835022032261,0.088941320776939,0.011521138250828,361.371413695636,364.339623430337,366.570881637009,395.270345360013,397.924009480021,396.751257817146,0,0,0,366.207353827607,397.813743218807,0,357,369,362,392,433,379,0,0,0,47,47
"Negative","O04",2,48,9,10.3103388976306,13.4315996617079,1.84948059357703,355.788790441118,302.587634783238,37.7800420634449,0.050088595598936,0.070831671357155,0.004191329702735,0.012450808659196,0.012983072549105,0.006170898675919,3.83952308163516,1.60463620940183,0.757420977980528,0.099514909088612,0.105412945151329,0.033486165106297,0.44205716252327,0.17949740588665,0.08718666434288,0.05314607679191,0.069235049802618,0.009533405121531,0.09880277435188,0.084028779445498,0.010491541811565,0.06068998016417,0.084428805857897,0.009471110999584,0.021225141361356,0.033435575664044,0,0.010446787811816,0.028538290411234,0,0.01137599676697,0.017314161483337,0.007541031563434,0.097201605460173,0.018605519630873,0.008382236923378,0.078578194603324,0.09714387357235,0.015852583572269,79.4753325715262,77.169919587863,74.9470333256237,398.223989259976,397.994237848137,398.201598749316,0,0,0,75.6453762843655,398.494862538184,0,79,81,81,392,396,396,0,0,0,48,48
"Negative","O04",2,49,0,11.2615868151188,13.0312037542462,1.64154229313135,412.61428976059,273.700206302106,31.3885132335126,0.053226700052619,0.062933709472418,0.003371125087142,0.012565281242132,0.009109407663345,0.004519108682871,4.94501240892308,0.887550255202448,0.579007403020443,0.087310746312142,0.088695831596851,0.027333855628967,0.642522215843201,0.119922675192356,0.042087353765965,0.053883190502961,0.062350257197351,0.007854269345126,0.108525589100629,0.071988481405078,0.008255789908867,0.062847830355167,0.071839399635792,0.007452733814716,0.026483548805118,0.03796561434865,0,0.016656622290611,0.036012314260006,0,0.010514686780197,0.009640292075431,0.006099741920335,0.132124987518627,0.012858787870043,0.006179503077705,0.079472705721855,0.081066958606243,0.012346658855677,265.643138179315,264.812303891409,264.155277408916,412.261600148061,408.116662655016,406.977299187126,0,0,0,264.124671225671,407.555497106786,0,266,274,257,414,415,409,0,0,0,49,49
"Negative","O04",2,50,0,11.4341847691685,11.9047946855426,1.53177320212126,490.148629164323,318.929168032482,39.7681209929287,0.052125170826912,0.053999030962586,0.003406128846109,0.010531155392528,0.009231613948941,0.004630707204342,1.57662198673347,1.15901514936971,0.943613500894605,0.093573041260243,0.094944819808006,0.025937933474779,0.618715465068817,0.110726058483124,0.03317366540432,0.055237607580524,0.057511085437404,0.007399870541649,0.097775509508144,0.063620420513162,0.007932998402739,0.061212277039886,0.063196633011103,0.00699570029974,0.023784935474396,0.03759053722024,0,0.017162399366498,0.027538957074285,0,0.012650738937577,0.011047984749148,0.006033343794795,0.117404264393895,0.012478313227455,0.005877515369772,0.074576374143362,0.072459192946553,0.01196548435837,471.487094666962,471.847191611972,469.816321583012,411.483338497031,410.357973875464,410.395174646551,0,0,0,470.715340115699,410.108517853581,0,472,511,448,416,394,444,0,0,0,50,50
"Negative","O04",2,51,0,12.280736675486,13.7055069059134,1.67014084756374,416.324525699019,238.143710907549,28.779540579766,0.056992983445525,0.05950029194355,0.003309350460768,0.013440020382404,0.005043186247349,0.003650456666946,0.405819347204166,0.060570921433298,0.648545126154995,0.084434069693089,0.087082579731941,0.02626920118928,0.526488482952118,0.08849223703146,0.029933426529169,0.057656040729981,0.064345102844664,0.007841036843022,0.112825074715181,0.064537591031856,0.007799333490452,0.067333117127419,0.064455151557922,0.00686452537775,0.020213630050421,0.041765794157982,0,0.02000174857676,0.040480326861143,0,0.011129422205282,0.007573202807635,0.005933140481004,0.117852264437852,0.007141702376828,0.005596379596613,0.086712215095759,0.069636512547731,0.011609090492129,319.98682671971,319.867909410644,320.347660007927,415.40067931288,414.949912601702,415.457635750582,0,0,0,319.878861788618,415.009485094851,0,316,292,298,411,411,392,0,0,0,51,51
"Negative","O04",2,52,0,11.5773758273572,13.3801419399679,1.93520502746105,472.031808996573,240.672778731212,37.6996279470623,0.051479250192642,0.055504653602839,0.004224577918649,0.012078423053026,0.007483452558517,0.00549890846014,0.987751141975594,1.06186240982651,0.701734942289496,0.083261296153069,0.096141017973423,0.027787942439318,0.703996896743774,0.109512664377689,0.040826365351677,0.052386315960892,0.060543628687638,0.008756583834665,0.124284309899045,0.063368293504795,0.009926179027663,0.061623986810446,0.062557920813561,0.009943634271622,0.020912451669574,0.03611259162426,0,0.017622046172619,0.025444580242038,0,0.011501049778421,0.01123124658953,0.006655111187665,0.160914553042719,0.011343749212831,0.007110888526555,0.078201055526733,0.070502918213606,0.014772709459066,131.550877282517,131.388339652135,132.136331978679,424.64741142261,425.110869456238,425.686982854933,0,0,0,132.448920484466,425.058715113217,0,128,99,115,424,458,424,0,0,0,52,52
"Negative","O04",2,53,0,10.8724097702652,11.3921904824674,1.78372192382813,340.078780841082,211.838775765151,30.404546122998,0.050667279399932,0.05575958173722,0.003846371546388,0.010756138712168,0.006320048123598,0.00455198995769,4.4703376699996,0.976344878700496,0.415337870678563,0.097909465432167,0.090257711708546,0.028279520571232,0.506244480609894,0.098820924758911,0.03735277056694,0.055471478419721,0.058123420828915,0.009100622060348,0.099583830407345,0.062031852347043,0.008903234589458,0.06043079867959,0.061980476602912,0.008147075772285,0.029925353825092,0.036666221916676,0,0.016961881890893,0.035152796655893,0,0.012233981293882,0.008188553305468,0.005802635238386,0.107188729633156,0.009130462246092,0.006335420385645,0.075025970116258,0.068365475162864,0.013200215063989,212.961714303986,210.348879644441,209.080327346563,434.119435738627,431.70908623425,431.154744457142,0,0,0,209.430161054173,431.378623718887,0,219,212,211,439,426,448,0,0,0,53,53
"Negative","O04",2,54,4,10.1501637818292,13.4861605614424,1.89416068047285,329.296374205034,287.936372984201,33.8637900799513,0.048723489977419,0.066626939922571,0.002543492242694,0.011478906497359,0.017816245555878,0.00684691593051,2.47342454471223,2.24506527392171,0.248358886795832,0.081491380929947,0.10903050750494,0.039182387292385,0.555288732051849,0.21566604077816,0.052474498748779,0.051786549907292,0.068806941640012,0.009664085104453,0.101104198404984,0.08840539545109,0.010397233675146,0.058965973556042,0.083711754530668,0.009553696960211,0.011277974583209,0.031806450337172,0,0.007208473514766,0.022060642018914,0,0.011434059866001,0.015828228120213,0.008149435402182,0.117943513775062,0.030647983982754,0.008689230319564,0.074332848191261,0.102948524057865,0.015928223729134,48.3689001575191,50.4897024731533,48.2667629063275,450.675536360079,449.238524734465,448.110972917613,0,0,0,48.4964691433835,448.205403745778,0,51,54,54,447,448,448,0,0,0,54,54
"Negative","O04",2,55,1,12.6047597713768,17.022388972342,1.8872078768909,471.48074725084,400.343359790742,34.6302739568055,0.050409629940987,0.058208853006363,0.001635656692088,0.01266760379076,0.011216670274735,0.004868216812611,0.21519439741669,4.68201027128324,0.890984990656834,0.107447646558285,0.418138533830643,0.024676281958819,0.543338239192963,0.418216317892075,0.07242488861084,0.05363727562288,0.072435697754647,0.008030671816557,0.095809946606552,0.081354066204175,0.007037243234466,0.06046549230814,0.068940736353397,0.006515756249428,0.016834674403071,0.036699924618006,0,0.016823343932629,0.033134017139673,0,0.01395526609065,0.054195512388886,0.006036992033566,0.108569547100793,0.061456862912697,0.006325241959811,0.0742929559201,0.080436240881682,0.011361037380993,400.577197920088,396.610394171557,400.903988769202,452.307070577663,449.558576088365,452.910180062122,0,0,0,400.546433651697,452.094086567771,0,401,380,382,452,431,431,0,0,0,55,55
"Negative","O04",2,56,0,10.5651622526348,11.1386881284416,1.51073391363025,332.973771892488,181.415116941556,25.6940360963345,0.050110384821892,0.052527904510498,0.003489010035992,0.012975376099348,0.006534073501825,0.005106206983328,4.25552161885834,0.904898319588783,0.480675477779559,0.097722694277763,0.089023843407631,0.02571839466691,0.568597674369812,0.098141372203827,0.035222336649895,0.056197671556568,0.059248341108732,0.008035818689523,0.108957386090474,0.059363585386635,0.008407734324717,0.059846941381693,0.058878857642412,0.007637396454811,0.026614643633366,0.038351073861122,0,0.016595678403974,0.029376884922385,0,0.011945130427446,0.010050274733402,0.005922737315815,0.125090465114861,0.009700866830414,0.00639508221075,0.079703092575073,0.065504819154739,0.0128583163023,247.130513516537,245.999339003039,246.910369894773,467.485680953563,471.646141701912,471.254386879396,0,0,0,246.899869109948,471.734947643979,0,257,213,228,464,461,466,0,0,0,56,56
"Negative","O04",2,57,0,9.3426219522953,11.1428857930005,1.04093625769019,305.142630908638,176.350213311613,18.7975678779185,0.055853553116322,0.067532315850258,0.003273798152804,0.013611480593681,0.009348899126053,0.004955457523465,2.03382023364565,1.13687613311931,0.557553610501892,0.09632857888937,0.10270568728447,0.024548128247261,0.615239977836609,0.120888650417328,0.040844291448593,0.05594384402572,0.066723867023955,0.006233151243654,0.13307572215815,0.07690807383847,0.008197805441744,0.066461831331253,0.077105838805437,0.00727997161448,0.029552927240729,0.040137760341168,0,0.013309786096215,0.040125139057636,0,0.011531897030817,0.014030339757093,0.005291926982807,0.154768817626923,0.013579430612715,0.00654241560146,0.095689730718732,0.086177814751864,0.012391217052937,299.014905977957,298.56400297378,297.760375248727,463.801414855499,464.894340057145,465.553871956786,0,0,0,297.444832097689,465.094199738334,0,297,307,288,464,470,465,0,0,0,57,57
"Negative","O04",2,58,0,9.96529480069876,10.8535725641996,1.96950589120388,321.301845189184,194.664695598185,31.051570225507,0.049619384109974,0.053998047485948,0.004266427829862,0.011770352721214,0.007653627544642,0.004902251064777,2.20927879134697,1.08792290477681,0.240573401908559,0.081026881933212,0.097962386906147,0.031142219901085,0.488470554351807,0.102670803666115,0.042324613779783,0.051633651817092,0.056236127275646,0.010204693736808,0.102783699676642,0.062272775303322,0.009933323808544,0.059952221810818,0.060956943780184,0.008872117847204,0.017585728317499,0.030382068827748,0,0.010667404159904,0.030382068827748,0,0.01141217123827,0.008937227062437,0.006517673979033,0.111495217217566,0.011783827630804,0.007200035217083,0.076270539313555,0.069091983139515,0.014903414994478,142.273796386482,139.970663507866,140.261831316563,466.689482615412,468.949492143334,468.067977149459,0,0,0,140.49072296865,467.993921944978,0,150,131,152,462,483,471,0,0,0,58,58
"Negative","O04",2,59,0,6.16049024090171,6.90814928337932,0.727667078375816,301.233352524228,152.359829857945,17.9417400732636,0.056170389056206,0.062187580391765,0.003347067162395,0.017366673797369,0.006639085710049,0.004845540970564,4.25257719475663,0.61366692810498,1.21062979848361,0.10378435999155,0.09134266525507,0.021626517176628,0.499123781919479,0.123077377676964,0.050699628889561,0.058671335627635,0.065791897936946,0.006930162651198,0.136304684400103,0.068941099483233,0.008118434422291,0.069565713405609,0.06878000497818,0.006939198821783,0.027402978390455,0.042082697153092,0,0.014001936651766,0.040103666484356,0,0.013882415622802,0.012053480784653,0.004846400656584,0.129779949839554,0.009874764244507,0.006126373536263,0.156757734715939,0.07544219866395,0.011967148631811,495.236316727491,493.850877558628,494.854375633964,466.166722730906,462.800778065079,462.070980816899,0,0,0,493.652941176471,462.219909502262,0,492,486,486,463,458,458,0,0,0,59,59
"Negative","O04",2,60,0,7.09095156937838,7.60960990563035,1.13798442482948,463.299960976467,224.926881339401,33.6902132853866,0.056104179471731,0.058835597708821,0.004195163026452,0.013839330524206,0.006857302039862,0.005314029753208,2.35978706763341,1.16966669023797,0.201083078606267,0.081621818244457,0.085001975297928,0.028551109135151,0.569540143013001,0.109618082642555,0.045842349529266,0.055398059135769,0.059450077387737,0.00889050331898,0.135428225950443,0.06574886914335,0.009848060007421,0.067622818052769,0.065636068582535,0.009753935039043,0.024660997092724,0.038494423031807,0,0.016799645498395,0.029363833367825,0,0.011385452748787,0.010672764178275,0.006747084573826,0.146470295367342,0.010009153581219,0.007003964559864,0.097242036834359,0.072601767256856,0.014559103175998,182.206002998818,185.564812546884,184.339272889921,490.830974011285,490.252434142757,489.829466643891,0,0,0,184.419760304005,490.013738672903,0,188,192,192,495,498,498,0,0,0,60,60
"Negative","O04",2,61,0,7.2269577793777,8.54863058403134,0.879551738500595,352.943188670091,225.113312423229,23.6871387325227,0.054664177820087,0.062547545880079,0.001722792163491,0.014218276366592,0.010155156254768,0.00492362305522,4.89954524036757,0.515749959476776,0.862892417112411,0.086358673870564,0.094899743795395,0.024555370211601,0.45285639166832,0.119787864387035,0.034687273204327,0.057356807772839,0.067846274476439,0.006980569353179,0.114406219990305,0.072970279553721,0.007678164905194,0.065331511199474,0.072479754686356,0.00668316334486,0.017103154212236,0.04724894464016,0,0.010470279492438,0.025979112833738,0,0.011635664650501,0.010336605120855,0.005677371096651,0.110233788440569,0.01492135998979,0.006274898546291,0.093209322541952,0.082761913537979,0.011566091328859,466.663985573978,462.346335211908,462.751616314643,490.429446667693,488.496537808846,488.444255900588,0,0,0,462.012641815235,488.889789303079,0,472,451,476,489,481,483,0,0,0,61,61
"Negative","O04",2,62,16,6.90651794150472,9.5991726629436,0.919845901429653,353.21685041301,280.923067912459,20.7540494799614,0.054059044457972,0.079060884192586,0.001543615013361,0.014287680387497,0.015694580972195,0.00503708422184,3.568300178668,0.555986811127968,0.83652184148546,0.082653976976872,0.109439834952354,0.027306489646435,0.661537826061249,0.212282106280327,0.038613505661488,0.055252143532038,0.076793381303549,0.007358767211437,0.125924010842428,0.100150826350253,0.007398948121198,0.065963093191385,0.092618100345135,0.006588865071535,0.032843347638846,0.046895183622837,0,0.020373612642288,0.03941322863102,0,0.011000677919419,0.012132139099724,0.005629040384363,0.15379154072273,0.029974067017124,0.006816544676594,0.090247547253966,0.113360388204455,0.011614184826613,323.831424856035,326.791126576133,326.748940341242,490.887496372282,489.524962531339,490.520591547061,0,0,0,327.244563279857,489.846702317291,0,326,332,318,488,486,504,0,0,0,62,62
"Negative","O04",2,63,26,8.08714563306421,10.9109800793231,1.58924074470997,502.667801554548,328.847342774272,40.5005726777017,0.050495687872171,0.076426569372416,0.004330944269896,0.015167318284512,0.01297951489687,0.006286099553108,3.4766966872139,0.473836994292759,1.70422491132456,0.08962593972683,0.108886145055294,0.033321145921946,0.649355888366699,0.202386885881424,0.103496097028255,0.053557255848107,0.072258146220683,0.010524773143775,0.135929638062344,0.088925728170436,0.010952020734911,0.063782721757889,0.089211642742157,0.00976337492466,0.007706499658525,0.035696756094694,0,0,0.026899933815003,0,0.013143466342247,0.017063606575779,0.008524830028248,0.162137943502887,0.019268080861836,0.008906283018303,0.091948144137859,0.102388836443424,0.016274768859148,68.5928946120939,70.1162919213086,68.9308433233081,493.627354185771,490.66870852014,491.209133046976,0,0,0,70.5784207679827,490.773391022174,0,64,63,63,495,484,484,0,0,0,63,63
"Positive","O06",4,1,5,10.3245765343308,4.25275684799999,1.53819000627846,418.106028812006,156.00643054652,49.5608822908253,0.06369149684906,0.021910712588579,0.003612186294049,0.011848686262965,0.009927646256983,0.006578128784895,1.97340918436388,4.00623739561195,2.79815473079018,0.092832870781422,0.162808552384377,0.116200506687164,0.421596258878708,0.321337252855301,0.234646946191788,0.063731953915623,0.026251585481482,0.009495000038756,0.10685050570202,0.0398687530147,0.01266569953765,0.073538068681955,0.0296451440081,0.007753401063383,0.033044449985027,0.007210473064333,0,0.027871215716004,0,0,0.01050847415949,0.017593979404563,0.012431233823348,0.086118521596362,0.029395482505872,0.016084787336814,0.089639257639647,0.045513655990362,0.015014352742583,135.314784100491,135.2034847488,135.655420314824,25.5228022084099,23.3040257739546,24.4266657525956,0,0,0,136.514439049323,27.0897009966777,0,135,130,130,25,16,16,0,0,0,1,1
"Positive","O06",4,2,4,15.6601583063602,5.83201326290146,1.53216344211251,353.465853445232,169.692848767154,42.5855835685506,0.057782554067671,0.025321524124593,0.002742889337242,0.011322651058436,0.008294409140944,0.004727338440716,1.60239712827406,3.08755955487647,2.42674572986744,0.282627999782562,0.189296260476112,0.121851049363613,0.29107478260994,0.320468753576279,0.184911102056503,0.092663658617516,0.034508954218352,0.009066055870488,0.089371897204863,0.042905903607372,0.010767530611517,0.067396160215139,0.032039284706116,0.00630996748805,0.033558063209057,0.006552537437528,0,0.020074039697647,0.006494963075966,0,0.068034307547858,0.020932496598192,0.012555163083702,0.058192051714828,0.034116016319939,0.016976835397043,0.082282196730375,0.045599886216223,0.012130132876337,235.887424833273,233.732067008741,233.76156311298,33.8709387415734,37.3250112991978,35.620223190693,0,0,0,236.182048040455,35.446017699115,0,237,230,230,21,36,36,0,0,0,2,2
"Positive","O06",4,3,4,10.5736678354442,4.58653049496934,1.50824158638716,275.548737412319,139.336979849497,45.2310905540362,0.064751759171486,0.027450980618596,0.003921568393707,0.011403799057007,0.011764707043767,0.007843136787415,0.978607741633171,0.594209670507585,0.481641126211925,0.089883506298065,0.078431375324726,0.039215687662363,0.263575911521912,0.298039227724075,0.235294133424759,0.065269554539779,0.028311916635613,0.009310133249303,0.094755411764896,0.047915054968878,0.015554020135501,0.074390918016434,0.039215687662363,0.00784313865006,0.023680418729782,0.003921568859369,0,0.023680418729782,0.003883863100782,0,0.010990623042831,0.010764281475368,0.007644343518293,0.052611748895301,0.031703504556822,0.021927173097936,0.089069299399853,0.054901961237192,0.019607841968536,57.3405755496277,56.2389261210201,56.7707292454638,33.07468063919,33.4372680275698,33.1504973836338,0,0,0,56.3854883081155,32.861416781293,0,60,45,45,36,53,53,0,0,0,3,3
"Positive","O06",4,4,1,7.86650202050805,3.43366114795208,0.723936854861677,247.265084791929,105.770225666463,20.915441670455,0.048926454037428,0.020319947972894,0.002024807035923,0.009211909025908,0.004444610327482,0.002413893118501,1.72800511077517,4.08347292921426,2.87538805698661,0.077176570892334,0.048880618065596,0.013400142081082,0.318741708993912,0.374572694301605,0.216793045401573,0.049474855474893,0.021595353131774,0.004553061980262,0.084448457920741,0.036123710951661,0.007143251936631,0.056509871035814,0.024232169613242,0.004337104037404,0.019110601395369,0.012283727526665,0,0.019110601395369,0.008242500945926,0,0.009053336461539,0.004530756831531,0.003216829709194,0.070986502170906,0.040811784882022,0.01382698645656,0.06806356459856,0.030983991920948,0.008115807548165,375.105593210746,371.427101879317,371.847920029882,34.1491664225347,35.3903563905503,33.9263901112414,0,0,0,374.387295081967,32.5775273224044,0,365,363,364,32,39,38,0,0,0,4,4
"Positive","O06",4,5,2,12.6610163170844,6.01498205261305,1.81427664356306,257.999633541331,143.927758460166,45.6547873993404,0.05427020881325,0.021933152340353,0.003716472070664,0.013024650514126,0.010751638561487,0.004095507785678,3.66684399346891,9.56002166686051,7.9035158924478,0.096603244543076,0.12018870562315,0.073580667376518,0.292193323373795,0.983502805233002,0.713551640510559,0.059721775080587,0.028372556851948,0.008557908696052,0.086143450264217,0.048056012841458,0.015243668580748,0.065907299518585,0.029669923707843,0.007669199258089,0.024996506050229,0.003705294802785,0,0.024764277040958,0,0,0.014634117383482,0.014892125370747,0.009559688220254,0.058313056077479,0.077828330004545,0.045251320323447,0.081491820514202,0.044772145338357,0.014896141598001,87.7165168514276,90.2179549240507,90.0365566576532,52.4232375039118,46.7318538396477,48.3905617829894,0,0,0,88.1465776293823,56.064774624374,0,87,94,94,45,39,39,0,0,0,5,5
"Positive","O06",4,6,1,9.02002871967852,4.70378720201552,0.951992956921458,265.281734311953,110.010663486086,23.7926121829078,0.047094024717808,0.022556364536285,0.002128332853317,0.0108449049294,0.005338421091437,0.003641242161393,2.64905207539326,4.45577604420836,4.16809982400986,0.080415450036526,0.090382926166058,0.044086989015341,0.347504168748856,0.224659204483032,0.141766577959061,0.049834412815904,0.025987774596771,0.005259629596251,0.085244773236489,0.035350470271879,0.007645440932811,0.057145532220602,0.026848306879401,0.004855083301663,0.02311953343451,0.014760050922632,0,0.019705805927515,0.012218286283314,0,0.010454262673488,0.00855558799431,0.00518315685905,0.075649272919341,0.025241041351272,0.010831642373061,0.070562712848187,0.035036358982325,0.008957326412201,326.159818569951,323.300799677517,323.774549198459,50.591011833586,50.9560868396277,50.7146574842023,0,0,0,327.259640102828,53.0009640102828,0,324,316,316,51,50,36,0,0,0,6,6
